cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
31,Yucatán,007,Cacalchén,1002000033,Defunciones generales de sexo no especificado,1997,0,Defunciones
31,Yucatán,007,Cacalchén,1002000033,Defunciones generales de sexo no especificado,1998,0,Defunciones
31,Yucatán,007,Cacalchén,1002000033,Defunciones generales de sexo no especificado,1999,0,Defunciones
31,Yucatán,007,Cacalchén,1002000033,Defunciones generales de sexo no especificado,2000,0,Defunciones
31,Yucatán,007,Cacalchén,1002000033,Defunciones generales de sexo no especificado,2001,0,Defunciones
31,Yucatán,007,Cacalchén,1002000033,Defunciones generales de sexo no especificado,2002,0,Defunciones
31,Yucatán,007,Cacalchén,1002000033,Defunciones generales de sexo no especificado,2003,0,Defunciones
31,Yucatán,007,Cacalchén,1002000033,Defunciones generales de sexo no especificado,2004,0,Defunciones
31,Yucatán,007,Cacalchén,1002000033,Defunciones generales de sexo no especificado,2005,0,Defunciones
31,Yucatán,007,Cacalchén,1002000033,Defunciones generales de sexo no especificado,2006,0,Defunciones
31,Yucatán,007,Cacalchén,1002000033,Defunciones generales de sexo no especificado,2007,0,Defunciones
31,Yucatán,007,Cacalchén,1002000033,Defunciones generales de sexo no especificado,2008,0,Defunciones
31,Yucatán,007,Cacalchén,1002000033,Defunciones generales de sexo no especificado,2009,0,Defunciones
31,Yucatán,007,Cacalchén,1002000033,Defunciones generales de sexo no especificado,2010,0,Defunciones
31,Yucatán,007,Cacalchén,1002000033,Defunciones generales de sexo no especificado,2011,0,Defunciones
31,Yucatán,007,Cacalchén,1002000033,Defunciones generales de sexo no especificado,2012,0,Defunciones
31,Yucatán,007,Cacalchén,1002000033,Defunciones generales de sexo no especificado,2013,0,Defunciones
31,Yucatán,007,Cacalchén,1002000033,Defunciones generales de sexo no especificado,2014,0,Defunciones
31,Yucatán,007,Cacalchén,1002000033,Defunciones generales de sexo no especificado,2015,0,Defunciones
31,Yucatán,007,Cacalchén,1002000033,Defunciones generales de sexo no especificado,2016,0,Defunciones
31,Yucatán,007,Cacalchén,1002000033,Defunciones generales de sexo no especificado,2017,0,Defunciones
31,Yucatán,007,Cacalchén,1002000033,Defunciones generales de sexo no especificado,2018,0,Defunciones
31,Yucatán,007,Cacalchén,1002000034,Defunciones de menores de un año,1994,2,Defunciones
31,Yucatán,007,Cacalchén,1002000034,Defunciones de menores de un año,1995,2,Defunciones
31,Yucatán,007,Cacalchén,1002000034,Defunciones de menores de un año,1996,2,Defunciones
31,Yucatán,007,Cacalchén,1002000034,Defunciones de menores de un año,1997,2,Defunciones
31,Yucatán,007,Cacalchén,1002000034,Defunciones de menores de un año,1998,1,Defunciones
31,Yucatán,007,Cacalchén,1002000034,Defunciones de menores de un año,1999,1,Defunciones
31,Yucatán,007,Cacalchén,1002000034,Defunciones de menores de un año,2000,2,Defunciones
31,Yucatán,007,Cacalchén,1002000034,Defunciones de menores de un año,2001,1,Defunciones
31,Yucatán,007,Cacalchén,1002000034,Defunciones de menores de un año,2002,0,Defunciones
31,Yucatán,007,Cacalchén,1002000034,Defunciones de menores de un año,2003,0,Defunciones
31,Yucatán,007,Cacalchén,1002000034,Defunciones de menores de un año,2004,1,Defunciones
31,Yucatán,007,Cacalchén,1002000034,Defunciones de menores de un año,2005,2,Defunciones
31,Yucatán,007,Cacalchén,1002000034,Defunciones de menores de un año,2006,0,Defunciones
31,Yucatán,007,Cacalchén,1002000034,Defunciones de menores de un año,2007,1,Defunciones
31,Yucatán,007,Cacalchén,1002000034,Defunciones de menores de un año,2008,3,Defunciones
31,Yucatán,007,Cacalchén,1002000034,Defunciones de menores de un año,2009,0,Defunciones
31,Yucatán,007,Cacalchén,1002000034,Defunciones de menores de un año,2010,1,Defunciones
31,Yucatán,007,Cacalchén,1002000034,Defunciones de menores de un año,2011,1,Defunciones
31,Yucatán,007,Cacalchén,1002000034,Defunciones de menores de un año,2012,4,Defunciones
31,Yucatán,007,Cacalchén,1002000034,Defunciones de menores de un año,2013,2,Defunciones
31,Yucatán,007,Cacalchén,1002000034,Defunciones de menores de un año,2014,1,Defunciones
31,Yucatán,007,Cacalchén,1002000034,Defunciones de menores de un año,2015,2,Defunciones
31,Yucatán,007,Cacalchén,1002000034,Defunciones de menores de un año,2016,0,Defunciones
31,Yucatán,007,Cacalchén,1002000034,Defunciones de menores de un año,2017,0,Defunciones
31,Yucatán,007,Cacalchén,1002000034,Defunciones de menores de un año,2018,1,Defunciones
31,Yucatán,007,Cacalchén,1002000035,Defunciones de menores de un año hombres,1994,1,Defunciones
31,Yucatán,007,Cacalchén,1002000035,Defunciones de menores de un año hombres,1995,0,Defunciones
31,Yucatán,007,Cacalchén,1002000035,Defunciones de menores de un año hombres,1996,0,Defunciones
31,Yucatán,007,Cacalchén,1002000035,Defunciones de menores de un año hombres,1997,2,Defunciones
31,Yucatán,007,Cacalchén,1002000035,Defunciones de menores de un año hombres,1998,1,Defunciones
31,Yucatán,007,Cacalchén,1002000035,Defunciones de menores de un año hombres,1999,1,Defunciones
31,Yucatán,007,Cacalchén,1002000035,Defunciones de menores de un año hombres,2000,2,Defunciones
31,Yucatán,007,Cacalchén,1002000035,Defunciones de menores de un año hombres,2001,1,Defunciones
31,Yucatán,007,Cacalchén,1002000035,Defunciones de menores de un año hombres,2002,0,Defunciones
31,Yucatán,007,Cacalchén,1002000035,Defunciones de menores de un año hombres,2003,0,Defunciones
31,Yucatán,007,Cacalchén,1002000035,Defunciones de menores de un año hombres,2004,0,Defunciones
31,Yucatán,007,Cacalchén,1002000035,Defunciones de menores de un año hombres,2005,1,Defunciones
31,Yucatán,007,Cacalchén,1002000035,Defunciones de menores de un año hombres,2006,0,Defunciones
31,Yucatán,007,Cacalchén,1002000035,Defunciones de menores de un año hombres,2007,0,Defunciones
31,Yucatán,007,Cacalchén,1002000035,Defunciones de menores de un año hombres,2008,2,Defunciones
31,Yucatán,007,Cacalchén,1002000035,Defunciones de menores de un año hombres,2009,0,Defunciones
31,Yucatán,007,Cacalchén,1002000035,Defunciones de menores de un año hombres,2010,0,Defunciones
31,Yucatán,007,Cacalchén,1002000035,Defunciones de menores de un año hombres,2011,0,Defunciones
31,Yucatán,007,Cacalchén,1002000035,Defunciones de menores de un año hombres,2012,1,Defunciones
31,Yucatán,007,Cacalchén,1002000035,Defunciones de menores de un año hombres,2013,0,Defunciones
31,Yucatán,007,Cacalchén,1002000035,Defunciones de menores de un año hombres,2014,0,Defunciones
31,Yucatán,007,Cacalchén,1002000035,Defunciones de menores de un año hombres,2015,1,Defunciones
31,Yucatán,007,Cacalchén,1002000035,Defunciones de menores de un año hombres,2016,0,Defunciones
31,Yucatán,007,Cacalchén,1002000035,Defunciones de menores de un año hombres,2017,0,Defunciones
31,Yucatán,007,Cacalchén,1002000035,Defunciones de menores de un año hombres,2018,1,Defunciones
31,Yucatán,007,Cacalchén,1002000036,Defunciones de menores de un año mujeres,1994,1,Defunciones
31,Yucatán,007,Cacalchén,1002000036,Defunciones de menores de un año mujeres,1995,2,Defunciones
31,Yucatán,007,Cacalchén,1002000036,Defunciones de menores de un año mujeres,1996,2,Defunciones
31,Yucatán,007,Cacalchén,1002000036,Defunciones de menores de un año mujeres,1997,0,Defunciones
31,Yucatán,007,Cacalchén,1002000036,Defunciones de menores de un año mujeres,1998,0,Defunciones
31,Yucatán,007,Cacalchén,1002000036,Defunciones de menores de un año mujeres,1999,0,Defunciones
31,Yucatán,007,Cacalchén,1002000036,Defunciones de menores de un año mujeres,2000,0,Defunciones
31,Yucatán,007,Cacalchén,1002000036,Defunciones de menores de un año mujeres,2001,0,Defunciones
31,Yucatán,007,Cacalchén,1002000036,Defunciones de menores de un año mujeres,2002,0,Defunciones
31,Yucatán,007,Cacalchén,1002000036,Defunciones de menores de un año mujeres,2003,0,Defunciones
31,Yucatán,007,Cacalchén,1002000036,Defunciones de menores de un año mujeres,2004,1,Defunciones
31,Yucatán,007,Cacalchén,1002000036,Defunciones de menores de un año mujeres,2005,1,Defunciones
31,Yucatán,007,Cacalchén,1002000036,Defunciones de menores de un año mujeres,2006,0,Defunciones
31,Yucatán,007,Cacalchén,1002000036,Defunciones de menores de un año mujeres,2007,1,Defunciones
31,Yucatán,007,Cacalchén,1002000036,Defunciones de menores de un año mujeres,2008,1,Defunciones
31,Yucatán,007,Cacalchén,1002000036,Defunciones de menores de un año mujeres,2009,0,Defunciones
31,Yucatán,007,Cacalchén,1002000036,Defunciones de menores de un año mujeres,2010,1,Defunciones
31,Yucatán,007,Cacalchén,1002000036,Defunciones de menores de un año mujeres,2011,1,Defunciones
31,Yucatán,007,Cacalchén,1002000036,Defunciones de menores de un año mujeres,2012,3,Defunciones
31,Yucatán,007,Cacalchén,1002000036,Defunciones de menores de un año mujeres,2013,2,Defunciones
31,Yucatán,007,Cacalchén,1002000036,Defunciones de menores de un año mujeres,2014,1,Defunciones
31,Yucatán,007,Cacalchén,1002000036,Defunciones de menores de un año mujeres,2015,1,Defunciones
31,Yucatán,007,Cacalchén,1002000036,Defunciones de menores de un año mujeres,2016,0,Defunciones
31,Yucatán,007,Cacalchén,1002000036,Defunciones de menores de un año mujeres,2017,0,Defunciones
31,Yucatán,007,Cacalchén,1002000036,Defunciones de menores de un año mujeres,2018,0,Defunciones
31,Yucatán,007,Cacalchén,1002000037,Defunciones de menores de un año de sexo no especificado,1994,0,Defunciones
31,Yucatán,007,Cacalchén,1002000037,Defunciones de menores de un año de sexo no especificado,1995,0,Defunciones
31,Yucatán,007,Cacalchén,1002000037,Defunciones de menores de un año de sexo no especificado,1996,0,Defunciones
31,Yucatán,007,Cacalchén,1002000037,Defunciones de menores de un año de sexo no especificado,1997,0,Defunciones
31,Yucatán,007,Cacalchén,1002000037,Defunciones de menores de un año de sexo no especificado,1998,0,Defunciones
31,Yucatán,007,Cacalchén,1002000037,Defunciones de menores de un año de sexo no especificado,1999,0,Defunciones
31,Yucatán,007,Cacalchén,1002000037,Defunciones de menores de un año de sexo no especificado,2000,0,Defunciones
31,Yucatán,007,Cacalchén,1002000037,Defunciones de menores de un año de sexo no especificado,2001,0,Defunciones
31,Yucatán,007,Cacalchén,1002000037,Defunciones de menores de un año de sexo no especificado,2002,0,Defunciones
31,Yucatán,007,Cacalchén,1002000037,Defunciones de menores de un año de sexo no especificado,2003,0,Defunciones
31,Yucatán,007,Cacalchén,1002000037,Defunciones de menores de un año de sexo no especificado,2004,0,Defunciones
31,Yucatán,007,Cacalchén,1002000037,Defunciones de menores de un año de sexo no especificado,2005,0,Defunciones
31,Yucatán,007,Cacalchén,1002000037,Defunciones de menores de un año de sexo no especificado,2006,0,Defunciones
31,Yucatán,007,Cacalchén,1002000037,Defunciones de menores de un año de sexo no especificado,2007,0,Defunciones
31,Yucatán,007,Cacalchén,1002000037,Defunciones de menores de un año de sexo no especificado,2008,0,Defunciones
31,Yucatán,007,Cacalchén,1002000037,Defunciones de menores de un año de sexo no especificado,2009,0,Defunciones
31,Yucatán,007,Cacalchén,1002000037,Defunciones de menores de un año de sexo no especificado,2010,0,Defunciones
31,Yucatán,007,Cacalchén,1002000037,Defunciones de menores de un año de sexo no especificado,2011,0,Defunciones
31,Yucatán,007,Cacalchén,1002000037,Defunciones de menores de un año de sexo no especificado,2012,0,Defunciones
31,Yucatán,007,Cacalchén,1002000037,Defunciones de menores de un año de sexo no especificado,2013,0,Defunciones
31,Yucatán,007,Cacalchén,1002000037,Defunciones de menores de un año de sexo no especificado,2014,0,Defunciones
31,Yucatán,007,Cacalchén,1002000037,Defunciones de menores de un año de sexo no especificado,2015,0,Defunciones
31,Yucatán,007,Cacalchén,1002000037,Defunciones de menores de un año de sexo no especificado,2016,0,Defunciones
31,Yucatán,007,Cacalchén,1002000037,Defunciones de menores de un año de sexo no especificado,2017,0,Defunciones
31,Yucatán,007,Cacalchén,1002000037,Defunciones de menores de un año de sexo no especificado,2018,0,Defunciones
31,Yucatán,008,Calotmul,1002000030,Defunciones generales,1994,21,Defunciones
31,Yucatán,008,Calotmul,1002000030,Defunciones generales,1995,18,Defunciones
31,Yucatán,008,Calotmul,1002000030,Defunciones generales,1996,22,Defunciones
31,Yucatán,008,Calotmul,1002000030,Defunciones generales,1997,18,Defunciones
31,Yucatán,008,Calotmul,1002000030,Defunciones generales,1998,22,Defunciones
31,Yucatán,008,Calotmul,1002000030,Defunciones generales,1999,23,Defunciones
31,Yucatán,008,Calotmul,1002000030,Defunciones generales,2000,19,Defunciones
31,Yucatán,008,Calotmul,1002000030,Defunciones generales,2001,17,Defunciones
31,Yucatán,008,Calotmul,1002000030,Defunciones generales,2002,18,Defunciones
31,Yucatán,008,Calotmul,1002000030,Defunciones generales,2003,20,Defunciones
31,Yucatán,008,Calotmul,1002000030,Defunciones generales,2004,25,Defunciones
31,Yucatán,008,Calotmul,1002000030,Defunciones generales,2005,25,Defunciones
31,Yucatán,008,Calotmul,1002000030,Defunciones generales,2006,19,Defunciones
31,Yucatán,008,Calotmul,1002000030,Defunciones generales,2007,15,Defunciones
31,Yucatán,008,Calotmul,1002000030,Defunciones generales,2008,30,Defunciones
31,Yucatán,008,Calotmul,1002000030,Defunciones generales,2009,20,Defunciones
31,Yucatán,008,Calotmul,1002000030,Defunciones generales,2010,25,Defunciones
31,Yucatán,008,Calotmul,1002000030,Defunciones generales,2011,24,Defunciones
31,Yucatán,008,Calotmul,1002000030,Defunciones generales,2012,28,Defunciones
31,Yucatán,008,Calotmul,1002000030,Defunciones generales,2013,24,Defunciones
31,Yucatán,008,Calotmul,1002000030,Defunciones generales,2014,40,Defunciones
31,Yucatán,008,Calotmul,1002000030,Defunciones generales,2015,27,Defunciones
31,Yucatán,008,Calotmul,1002000030,Defunciones generales,2016,42,Defunciones
31,Yucatán,008,Calotmul,1002000030,Defunciones generales,2017,26,Defunciones
31,Yucatán,008,Calotmul,1002000030,Defunciones generales,2018,42,Defunciones
31,Yucatán,008,Calotmul,1002000031,Defunciones generales hombres,1994,15,Defunciones
31,Yucatán,008,Calotmul,1002000031,Defunciones generales hombres,1995,12,Defunciones
31,Yucatán,008,Calotmul,1002000031,Defunciones generales hombres,1996,17,Defunciones
31,Yucatán,008,Calotmul,1002000031,Defunciones generales hombres,1997,8,Defunciones
31,Yucatán,008,Calotmul,1002000031,Defunciones generales hombres,1998,11,Defunciones
31,Yucatán,008,Calotmul,1002000031,Defunciones generales hombres,1999,13,Defunciones
31,Yucatán,008,Calotmul,1002000031,Defunciones generales hombres,2000,11,Defunciones
31,Yucatán,008,Calotmul,1002000031,Defunciones generales hombres,2001,11,Defunciones
31,Yucatán,008,Calotmul,1002000031,Defunciones generales hombres,2002,11,Defunciones
31,Yucatán,008,Calotmul,1002000031,Defunciones generales hombres,2003,9,Defunciones
31,Yucatán,008,Calotmul,1002000031,Defunciones generales hombres,2004,10,Defunciones
31,Yucatán,008,Calotmul,1002000031,Defunciones generales hombres,2005,14,Defunciones
31,Yucatán,008,Calotmul,1002000031,Defunciones generales hombres,2006,10,Defunciones
31,Yucatán,008,Calotmul,1002000031,Defunciones generales hombres,2007,12,Defunciones
31,Yucatán,008,Calotmul,1002000031,Defunciones generales hombres,2008,19,Defunciones
31,Yucatán,008,Calotmul,1002000031,Defunciones generales hombres,2009,15,Defunciones
31,Yucatán,008,Calotmul,1002000031,Defunciones generales hombres,2010,11,Defunciones
31,Yucatán,008,Calotmul,1002000031,Defunciones generales hombres,2011,13,Defunciones
31,Yucatán,008,Calotmul,1002000031,Defunciones generales hombres,2012,15,Defunciones
31,Yucatán,008,Calotmul,1002000031,Defunciones generales hombres,2013,13,Defunciones
31,Yucatán,008,Calotmul,1002000031,Defunciones generales hombres,2014,23,Defunciones
31,Yucatán,008,Calotmul,1002000031,Defunciones generales hombres,2015,13,Defunciones
31,Yucatán,008,Calotmul,1002000031,Defunciones generales hombres,2016,26,Defunciones
31,Yucatán,008,Calotmul,1002000031,Defunciones generales hombres,2017,16,Defunciones
31,Yucatán,008,Calotmul,1002000031,Defunciones generales hombres,2018,18,Defunciones
31,Yucatán,008,Calotmul,1002000032,Defunciones generales mujeres,1994,6,Defunciones
31,Yucatán,008,Calotmul,1002000032,Defunciones generales mujeres,1995,6,Defunciones
31,Yucatán,008,Calotmul,1002000032,Defunciones generales mujeres,1996,5,Defunciones
31,Yucatán,008,Calotmul,1002000032,Defunciones generales mujeres,1997,10,Defunciones
31,Yucatán,008,Calotmul,1002000032,Defunciones generales mujeres,1998,11,Defunciones
31,Yucatán,008,Calotmul,1002000032,Defunciones generales mujeres,1999,10,Defunciones
31,Yucatán,008,Calotmul,1002000032,Defunciones generales mujeres,2000,8,Defunciones
31,Yucatán,008,Calotmul,1002000032,Defunciones generales mujeres,2001,6,Defunciones
31,Yucatán,008,Calotmul,1002000032,Defunciones generales mujeres,2002,7,Defunciones
31,Yucatán,008,Calotmul,1002000032,Defunciones generales mujeres,2003,11,Defunciones
31,Yucatán,008,Calotmul,1002000032,Defunciones generales mujeres,2004,15,Defunciones
31,Yucatán,008,Calotmul,1002000032,Defunciones generales mujeres,2005,11,Defunciones
31,Yucatán,008,Calotmul,1002000032,Defunciones generales mujeres,2006,9,Defunciones
31,Yucatán,008,Calotmul,1002000032,Defunciones generales mujeres,2007,3,Defunciones
31,Yucatán,008,Calotmul,1002000032,Defunciones generales mujeres,2008,11,Defunciones
31,Yucatán,008,Calotmul,1002000032,Defunciones generales mujeres,2009,5,Defunciones
31,Yucatán,008,Calotmul,1002000032,Defunciones generales mujeres,2010,14,Defunciones
31,Yucatán,008,Calotmul,1002000032,Defunciones generales mujeres,2011,11,Defunciones
31,Yucatán,008,Calotmul,1002000032,Defunciones generales mujeres,2012,13,Defunciones
31,Yucatán,008,Calotmul,1002000032,Defunciones generales mujeres,2013,11,Defunciones
31,Yucatán,008,Calotmul,1002000032,Defunciones generales mujeres,2014,17,Defunciones
31,Yucatán,008,Calotmul,1002000032,Defunciones generales mujeres,2015,14,Defunciones
31,Yucatán,008,Calotmul,1002000032,Defunciones generales mujeres,2016,16,Defunciones
31,Yucatán,008,Calotmul,1002000032,Defunciones generales mujeres,2017,10,Defunciones
31,Yucatán,008,Calotmul,1002000032,Defunciones generales mujeres,2018,24,Defunciones
31,Yucatán,008,Calotmul,1002000033,Defunciones generales de sexo no especificado,1994,0,Defunciones
31,Yucatán,008,Calotmul,1002000033,Defunciones generales de sexo no especificado,1995,0,Defunciones
31,Yucatán,008,Calotmul,1002000033,Defunciones generales de sexo no especificado,1996,0,Defunciones
31,Yucatán,008,Calotmul,1002000033,Defunciones generales de sexo no especificado,1997,0,Defunciones
31,Yucatán,008,Calotmul,1002000033,Defunciones generales de sexo no especificado,1998,0,Defunciones
31,Yucatán,008,Calotmul,1002000033,Defunciones generales de sexo no especificado,1999,0,Defunciones
31,Yucatán,008,Calotmul,1002000033,Defunciones generales de sexo no especificado,2000,0,Defunciones
31,Yucatán,008,Calotmul,1002000033,Defunciones generales de sexo no especificado,2001,0,Defunciones
31,Yucatán,008,Calotmul,1002000033,Defunciones generales de sexo no especificado,2002,0,Defunciones
31,Yucatán,008,Calotmul,1002000033,Defunciones generales de sexo no especificado,2003,0,Defunciones
31,Yucatán,008,Calotmul,1002000033,Defunciones generales de sexo no especificado,2004,0,Defunciones
31,Yucatán,008,Calotmul,1002000033,Defunciones generales de sexo no especificado,2005,0,Defunciones
31,Yucatán,008,Calotmul,1002000033,Defunciones generales de sexo no especificado,2006,0,Defunciones
31,Yucatán,008,Calotmul,1002000033,Defunciones generales de sexo no especificado,2007,0,Defunciones
31,Yucatán,008,Calotmul,1002000033,Defunciones generales de sexo no especificado,2008,0,Defunciones
31,Yucatán,008,Calotmul,1002000033,Defunciones generales de sexo no especificado,2009,0,Defunciones
31,Yucatán,008,Calotmul,1002000033,Defunciones generales de sexo no especificado,2010,0,Defunciones
31,Yucatán,008,Calotmul,1002000033,Defunciones generales de sexo no especificado,2011,0,Defunciones
31,Yucatán,008,Calotmul,1002000033,Defunciones generales de sexo no especificado,2012,0,Defunciones
31,Yucatán,008,Calotmul,1002000033,Defunciones generales de sexo no especificado,2013,0,Defunciones
31,Yucatán,008,Calotmul,1002000033,Defunciones generales de sexo no especificado,2014,0,Defunciones
31,Yucatán,008,Calotmul,1002000033,Defunciones generales de sexo no especificado,2015,0,Defunciones
31,Yucatán,008,Calotmul,1002000033,Defunciones generales de sexo no especificado,2016,0,Defunciones
31,Yucatán,008,Calotmul,1002000033,Defunciones generales de sexo no especificado,2017,0,Defunciones
31,Yucatán,008,Calotmul,1002000033,Defunciones generales de sexo no especificado,2018,0,Defunciones
31,Yucatán,008,Calotmul,1002000034,Defunciones de menores de un año,1994,2,Defunciones
31,Yucatán,008,Calotmul,1002000034,Defunciones de menores de un año,1995,0,Defunciones
31,Yucatán,008,Calotmul,1002000034,Defunciones de menores de un año,1996,1,Defunciones
31,Yucatán,008,Calotmul,1002000034,Defunciones de menores de un año,1997,0,Defunciones
31,Yucatán,008,Calotmul,1002000034,Defunciones de menores de un año,1998,1,Defunciones
31,Yucatán,008,Calotmul,1002000034,Defunciones de menores de un año,1999,3,Defunciones
31,Yucatán,008,Calotmul,1002000034,Defunciones de menores de un año,2000,0,Defunciones
31,Yucatán,008,Calotmul,1002000034,Defunciones de menores de un año,2001,2,Defunciones
31,Yucatán,008,Calotmul,1002000034,Defunciones de menores de un año,2002,1,Defunciones
31,Yucatán,008,Calotmul,1002000034,Defunciones de menores de un año,2003,0,Defunciones
31,Yucatán,008,Calotmul,1002000034,Defunciones de menores de un año,2004,1,Defunciones
31,Yucatán,008,Calotmul,1002000034,Defunciones de menores de un año,2005,1,Defunciones
31,Yucatán,008,Calotmul,1002000034,Defunciones de menores de un año,2006,1,Defunciones
31,Yucatán,008,Calotmul,1002000034,Defunciones de menores de un año,2007,0,Defunciones
31,Yucatán,008,Calotmul,1002000034,Defunciones de menores de un año,2008,1,Defunciones
31,Yucatán,008,Calotmul,1002000034,Defunciones de menores de un año,2009,0,Defunciones
31,Yucatán,008,Calotmul,1002000034,Defunciones de menores de un año,2010,0,Defunciones
31,Yucatán,008,Calotmul,1002000034,Defunciones de menores de un año,2011,1,Defunciones
31,Yucatán,008,Calotmul,1002000034,Defunciones de menores de un año,2012,0,Defunciones
31,Yucatán,008,Calotmul,1002000034,Defunciones de menores de un año,2013,1,Defunciones
31,Yucatán,008,Calotmul,1002000034,Defunciones de menores de un año,2014,1,Defunciones
31,Yucatán,008,Calotmul,1002000034,Defunciones de menores de un año,2015,0,Defunciones
31,Yucatán,008,Calotmul,1002000034,Defunciones de menores de un año,2016,1,Defunciones
31,Yucatán,008,Calotmul,1002000034,Defunciones de menores de un año,2017,0,Defunciones
31,Yucatán,008,Calotmul,1002000034,Defunciones de menores de un año,2018,0,Defunciones
31,Yucatán,008,Calotmul,1002000035,Defunciones de menores de un año hombres,1994,2,Defunciones
31,Yucatán,008,Calotmul,1002000035,Defunciones de menores de un año hombres,1995,0,Defunciones
31,Yucatán,008,Calotmul,1002000035,Defunciones de menores de un año hombres,1996,1,Defunciones
31,Yucatán,008,Calotmul,1002000035,Defunciones de menores de un año hombres,1997,0,Defunciones
31,Yucatán,008,Calotmul,1002000035,Defunciones de menores de un año hombres,1998,1,Defunciones
31,Yucatán,008,Calotmul,1002000035,Defunciones de menores de un año hombres,1999,2,Defunciones
31,Yucatán,008,Calotmul,1002000035,Defunciones de menores de un año hombres,2000,0,Defunciones
31,Yucatán,008,Calotmul,1002000035,Defunciones de menores de un año hombres,2001,2,Defunciones
31,Yucatán,008,Calotmul,1002000035,Defunciones de menores de un año hombres,2002,1,Defunciones
31,Yucatán,008,Calotmul,1002000035,Defunciones de menores de un año hombres,2003,0,Defunciones
31,Yucatán,008,Calotmul,1002000035,Defunciones de menores de un año hombres,2004,0,Defunciones
31,Yucatán,008,Calotmul,1002000035,Defunciones de menores de un año hombres,2005,1,Defunciones
31,Yucatán,008,Calotmul,1002000035,Defunciones de menores de un año hombres,2006,0,Defunciones
31,Yucatán,008,Calotmul,1002000035,Defunciones de menores de un año hombres,2007,0,Defunciones
31,Yucatán,008,Calotmul,1002000035,Defunciones de menores de un año hombres,2008,1,Defunciones
31,Yucatán,008,Calotmul,1002000035,Defunciones de menores de un año hombres,2009,0,Defunciones
31,Yucatán,008,Calotmul,1002000035,Defunciones de menores de un año hombres,2010,0,Defunciones
31,Yucatán,008,Calotmul,1002000035,Defunciones de menores de un año hombres,2011,0,Defunciones
31,Yucatán,008,Calotmul,1002000035,Defunciones de menores de un año hombres,2012,0,Defunciones
31,Yucatán,008,Calotmul,1002000035,Defunciones de menores de un año hombres,2013,1,Defunciones
31,Yucatán,008,Calotmul,1002000035,Defunciones de menores de un año hombres,2014,1,Defunciones
31,Yucatán,008,Calotmul,1002000035,Defunciones de menores de un año hombres,2015,0,Defunciones
31,Yucatán,008,Calotmul,1002000035,Defunciones de menores de un año hombres,2016,1,Defunciones
31,Yucatán,008,Calotmul,1002000035,Defunciones de menores de un año hombres,2017,0,Defunciones
31,Yucatán,008,Calotmul,1002000035,Defunciones de menores de un año hombres,2018,0,Defunciones
31,Yucatán,008,Calotmul,1002000036,Defunciones de menores de un año mujeres,1994,0,Defunciones
31,Yucatán,008,Calotmul,1002000036,Defunciones de menores de un año mujeres,1995,0,Defunciones
31,Yucatán,008,Calotmul,1002000036,Defunciones de menores de un año mujeres,1996,0,Defunciones
31,Yucatán,008,Calotmul,1002000036,Defunciones de menores de un año mujeres,1997,0,Defunciones
31,Yucatán,008,Calotmul,1002000036,Defunciones de menores de un año mujeres,1998,0,Defunciones
31,Yucatán,008,Calotmul,1002000036,Defunciones de menores de un año mujeres,1999,1,Defunciones
31,Yucatán,008,Calotmul,1002000036,Defunciones de menores de un año mujeres,2000,0,Defunciones
31,Yucatán,008,Calotmul,1002000036,Defunciones de menores de un año mujeres,2001,0,Defunciones
31,Yucatán,008,Calotmul,1002000036,Defunciones de menores de un año mujeres,2002,0,Defunciones
31,Yucatán,008,Calotmul,1002000036,Defunciones de menores de un año mujeres,2003,0,Defunciones
31,Yucatán,008,Calotmul,1002000036,Defunciones de menores de un año mujeres,2004,1,Defunciones
31,Yucatán,008,Calotmul,1002000036,Defunciones de menores de un año mujeres,2005,0,Defunciones
31,Yucatán,008,Calotmul,1002000036,Defunciones de menores de un año mujeres,2006,1,Defunciones
31,Yucatán,008,Calotmul,1002000036,Defunciones de menores de un año mujeres,2007,0,Defunciones
31,Yucatán,008,Calotmul,1002000036,Defunciones de menores de un año mujeres,2008,0,Defunciones
31,Yucatán,008,Calotmul,1002000036,Defunciones de menores de un año mujeres,2009,0,Defunciones
31,Yucatán,008,Calotmul,1002000036,Defunciones de menores de un año mujeres,2010,0,Defunciones
31,Yucatán,008,Calotmul,1002000036,Defunciones de menores de un año mujeres,2011,1,Defunciones
31,Yucatán,008,Calotmul,1002000036,Defunciones de menores de un año mujeres,2012,0,Defunciones
31,Yucatán,008,Calotmul,1002000036,Defunciones de menores de un año mujeres,2013,0,Defunciones
31,Yucatán,008,Calotmul,1002000036,Defunciones de menores de un año mujeres,2014,0,Defunciones
31,Yucatán,008,Calotmul,1002000036,Defunciones de menores de un año mujeres,2015,0,Defunciones
31,Yucatán,008,Calotmul,1002000036,Defunciones de menores de un año mujeres,2016,0,Defunciones
31,Yucatán,008,Calotmul,1002000036,Defunciones de menores de un año mujeres,2017,0,Defunciones
31,Yucatán,008,Calotmul,1002000036,Defunciones de menores de un año mujeres,2018,0,Defunciones
31,Yucatán,008,Calotmul,1002000037,Defunciones de menores de un año de sexo no especificado,1994,0,Defunciones
31,Yucatán,008,Calotmul,1002000037,Defunciones de menores de un año de sexo no especificado,1995,0,Defunciones
